Date,ID,Tweet,User id,User name,User screen name,User location,User url,User description,place,Entities,Stock Symbol,Company,Search Keyword,User followers
2019-12-29 23:54:50,1211435437450858498,"RT @Emolclause: #BREAKING:There you have it @courierjournal,1,200+ signatures BEGGING YOU to do YOUR JOB and DIG INTO the real reason behin…",3074328254,Sheri Biemans,BiemansSheri,,,"From Saskatchewan, Canada. Retired LPN. Aunt. Love books, Love animals. Hate that cadet bone spurs is president.",,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}, {'screen_name': 'courierjournal', 'name': 'Courier Journal', 'id': 7972552, 'id_str': '7972552', 'indices': [44, 59]}], 'urls': []}","GOOG, GOOGL",Google,Google,331
2019-12-29 23:54:05,1211435247642071040,"RT @Emolclause: #BREAKING:There you have it @courierjournal,1,200+ signatures BEGGING YOU to do YOUR JOB and DIG INTO the real reason behin…",1100818921731571715,MortallyChallenged,DiedBySnuSnu,,,Still trying to live my best life despite obvious challenges.,,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}, {'screen_name': 'courierjournal', 'name': 'Courier Journal', 'id': 7972552, 'id_str': '7972552', 'indices': [44, 59]}], 'urls': []}","GOOG, GOOGL",Google,Google,113
2019-12-29 23:53:08,1211435011909439488,"RT @sinwindie: Image analysis #bookmarklet tool is complete and now available on my Github. 

This #OSINT #investigation tool allows users…",860427907956699137,maggymalou,maggymalou,,,#OSINT #DFIR,,"{'hashtags': [{'text': 'bookmarklet', 'indices': [30, 42]}, {'text': 'OSINT', 'indices': [99, 105]}, {'text': 'investigation', 'indices': [106, 120]}], 'symbols': [], 'user_mentions': [{'screen_name': 'sinwindie', 'name': 'Sinwindie', 'id': 1076620217361596416, 'id_str': '1076620217361596416', 'indices': [3, 13]}], 'urls': []}","GOOG, GOOGL",Google,Google,71
2019-12-29 23:51:35,1211434620992065537,RT @Androidheadline: Plenty of #prizes to #win in the #Android Headlines https://t.co/RAZnfi171M #Holiday #giveaway #contest #AndroidHolida…,423088213,rebeka deleon,BekaD3,,,,,"{'hashtags': [{'text': 'prizes', 'indices': [31, 38]}, {'text': 'win', 'indices': [42, 46]}, {'text': 'Android', 'indices': [54, 62]}, {'text': 'Holiday', 'indices': [97, 105]}, {'text': 'giveaway', 'indices': [106, 115]}, {'text': 'contest', 'indices': [116, 124]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Androidheadline', 'name': 'Android Headlines', 'id': 50766916, 'id_str': '50766916', 'indices': [3, 19]}], 'urls': [{'url': 'https://t.co/RAZnfi171M', 'expanded_url': 'http://bit.ly/AndroidHolidayGiveaway2019', 'display_url': 'bit.ly/AndroidHoliday…', 'indices': [73, 96]}]}","GOOG, GOOGL",Google,Google,412
2019-12-29 16:35:22,1211324841258823681,Presented by @julwhiteand filmed at #MSIgnite. #AzureArc: Bring Azure hybrid to any infrastructure. Click the link… https://t.co/GpI0jUQFvz,1648629770,Microsoft Mechanics,MSFTMechanics,Online and major MSFT events,https://t.co/WS0yjdPlU1,Microsoft's official video series for IT Pros. Watch and share valuable content/demos on upcoming and current tech from the people who build it at #Microsoft.,,"{'hashtags': [{'text': 'MSIgnite', 'indices': [36, 45]}, {'text': 'AzureArc', 'indices': [47, 56]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GpI0jUQFvz', 'expanded_url': 'https://twitter.com/i/web/status/1211324841258823681', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",MSFT,Microsoft,Microsoft,129643
2019-12-23 01:45:03,1208926460423086080,20 years of internet giants. So much change even in just the past decade. #tech #internet #amazon #microsoft #google https://t.co/4EPehZs5XV,227755413,"Michael A. Gayed, CFA",leadlagreport,"New York, NY",https://t.co/oHoplhSRCc,Portfolio Manager. Award Winning Author of The Lead-Lag Report. Songwriter for @FortunateFall03. Founder of @HowUdish. Occasionally funny. RT ≠ endorsements.,,"{'hashtags': [{'text': 'tech', 'indices': [74, 79]}, {'text': 'internet', 'indices': [80, 89]}, {'text': 'amazon', 'indices': [90, 97]}, {'text': 'microsoft', 'indices': [98, 108]}, {'text': 'google', 'indices': [109, 116]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208926458434994177, 'id_str': '1208926458434994177', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'url': 'https://t.co/4EPehZs5XV', 'display_url': 'pic.twitter.com/4EPehZs5XV', 'expanded_url': 'https://twitter.com/leadlagreport/status/1208926460423086080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'large': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}}}]}",MSFT,Microsoft,Microsoft,111773
2019-12-29 23:58:55,1211436466695483397,2020 will be a busy year for the #Microsoft #Surface family. What delights and perils await the cutting edge… https://t.co/e0LFTVLVct,65233,Ewan Spence,Ewan,"Edinburgh, Scotland",https://t.co/LvHXIpbYak,"Storyteller in online worlds of media and tech; covering smartphones, music, Eurovision, retro gaming, ZX Spectrum, and more (@ForbesTech @ESCInsight). /he/him/",,"{'hashtags': [{'text': 'Microsoft', 'indices': [33, 43]}, {'text': 'Surface', 'indices': [44, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/e0LFTVLVct', 'expanded_url': 'https://twitter.com/i/web/status/1211436466695483397', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]}",MSFT,Microsoft,Microsoft,13439
2019-12-29 23:54:47,1211435423731372032,RT @AngelStep123: My Windows 10 desktop if anybody's wondering. Thanks to @MaiMai_art_ for the sick art of Sophie and Cassie! 🥰🥰🥰 @achilles…,2920033789,Michael Hall,mhall55nine,Post falls ID,http://t.co/FOjN7qEeIp,"musician and news junkie seeking my daily workout, plant trees water plants move rocks create art grow grass play guitar cause i got the music in me!",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AngelStep123', 'name': 'FLOOFY | AngelStepStyle #WorldTourHype', 'id': 947008244492505088, 'id_str': '947008244492505088', 'indices': [3, 16]}, {'screen_name': 'MaiMai_art_', 'name': 'FLOOFY | Maimai (マイマイ) Commissions: OPEN', 'id': 975714113845321729, 'id_str': '975714113845321729', 'indices': [74, 86]}], 'urls': []}",MSFT,Microsoft,Microsoft,35439
2019-12-29 23:52:12,1211434775959031808,A small group of wicked fun original XBOX games went out today! #microsoft #xbox #needforspeed #starwars… https://t.co/kDctdNFN1R,88813618,Retro Replay,Retro__Replay,Waterloo Ontario Canada,https://t.co/aNxBT0DVfh,Retro Replay is Waterloo's premier retro and classic video game store! We have anything from old NES to todays newest hits!,,"{'hashtags': [{'text': 'microsoft', 'indices': [64, 74]}, {'text': 'xbox', 'indices': [75, 80]}, {'text': 'needforspeed', 'indices': [81, 94]}, {'text': 'starwars', 'indices': [95, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kDctdNFN1R', 'expanded_url': 'https://twitter.com/i/web/status/1211434775959031808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]}",MSFT,Microsoft,Microsoft,251
2019-12-29 23:47:39,1211433629643132930,"What's your biggest mistake?🤔
#google #yahoo #microsoft #verizon https://t.co/KacbU1xgA8 Translated using #MicrosoftFlow",1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'google', 'indices': [30, 37]}, {'text': 'yahoo', 'indices': [38, 44]}, {'text': 'microsoft', 'indices': [45, 55]}, {'text': 'verizon', 'indices': [56, 64]}, {'text': 'MicrosoftFlow', 'indices': [106, 120]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1211431264382672896, 'id_str': '1211431264382672896', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/EM_eUQdU4AAJ3jS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EM_eUQdU4AAJ3jS.jpg', 'url': 'https://t.co/KacbU1xgA8', 'display_url': 'pic.twitter.com/KacbU1xgA8', 'expanded_url': 'https://twitter.com/benromotokula/status/1211431278148325376/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1211431278148325376, 'source_status_id_str': '1211431278148325376', 'source_user_id': 2820527959, 'source_user_id_str': '2820527959'}]}",MSFT,Microsoft,Microsoft,719
2019-12-29 23:47:39,1211433629517275138,#Microsoft #Azure User-driven file selection for additional loading flexibility with the COPY statement… https://t.co/TWcbHp9oxH,1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'Microsoft', 'indices': [0, 10]}, {'text': 'Azure', 'indices': [11, 17]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TWcbHp9oxH', 'expanded_url': 'https://twitter.com/i/web/status/1211433629517275138', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]}",MSFT,Microsoft,Microsoft,719
2019-12-29 23:42:19,1211432286492729346,"#Microsoft #Azure User-driven file selection for additional loading flexibility with the COPY statement
https://t.co/Nsk1xfhpNR",42980514,Nuno Silva | IT-online,n_silva,Portugal,,IT Pro | Windows Insider MVP | Microsoft MVP - Windows Experience (2014-2016) | Microsoft Beta Tester (Windows Internacional Team) | MCC | Windows Phone Expert,,"{'hashtags': [{'text': 'Microsoft', 'indices': [0, 10]}, {'text': 'Azure', 'indices': [11, 17]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Nsk1xfhpNR', 'expanded_url': 'https://techcommunity.microsoft.com/t5/Azure-SQL-Data-Warehouse/User-driven-file-selection-for-additional-loading-flexibility/ba-p/1078043', 'display_url': 'techcommunity.microsoft.com/t5/Azure-SQL-D…', 'indices': [104, 127]}]}",MSFT,Microsoft,Microsoft,491
2019-12-29 23:38:18,1211431278148325376,"What's your biggest mistake?🤔
#google #yahoo #microsoft #verizon https://t.co/k7ZAALtZ14",2820527959,安东尼奥🇫🇯,benromotokula,Fiji,https://t.co/ae6VZ29vkL,PACIFIC ISLANDER||Fisheries Department🌐Quality Controller @goldenoceanfish 🐟||Protect our Ocean🌊|| Save our Turtles🐢 IG: ben.fj679 #TeamJesus🕆#TeamFiji,"Place(_api=<tweepy.api.API object at 0x000002A05C5F1948>, id='2eca8f364790ebb5', url='https://api.twitter.com/1.1/geo/id/2eca8f364790ebb5.json', place_type='country', name='Fiji', full_name='Fiji', country_code='FJ', country='Fiji', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002A05C5F1948>, type='Polygon', coordinates=[[[-180.0, -20.9786847], [180.0, -20.9786847], [180.0, -12.4787933], [-180.0, -12.4787933]]]), attributes={})","{'hashtags': [{'text': 'google', 'indices': [30, 37]}, {'text': 'yahoo', 'indices': [38, 44]}, {'text': 'microsoft', 'indices': [45, 55]}, {'text': 'verizon', 'indices': [56, 64]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1211431264382672896, 'id_str': '1211431264382672896', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/EM_eUQdU4AAJ3jS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EM_eUQdU4AAJ3jS.jpg', 'url': 'https://t.co/k7ZAALtZ14', 'display_url': 'pic.twitter.com/k7ZAALtZ14', 'expanded_url': 'https://twitter.com/benromotokula/status/1211431278148325376/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",MSFT,Microsoft,Microsoft,1343
2019-12-29 23:35:26,1211430555130064896,"#Microsoft
Definitely.  It is sad that users have to pay annual licenses for their products.  I use Linux thank God… https://t.co/wTypPf1UNW",235101052,shaddai romanos,romanos777,,,,,"{'hashtags': [{'text': 'Microsoft', 'indices': [0, 10]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wTypPf1UNW', 'expanded_url': 'https://twitter.com/i/web/status/1211430555130064896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",MSFT,Microsoft,Microsoft,4
2019-12-29 23:33:50,1211430152351166465,RT @CreativeChris1: Looks like #Microsoft has a nice Sketch 2 Code tool for basic HTML elements. A great example of how #AI #ML can help to…,42275437,Jose Moreno,jose_morval,"Madrid, Comunidad de Madrid",https://t.co/4KtnTKWv5D,"Coffee, math and game lover. Game developer in @calendulagame Now VFX Artist at Mercury Steam. Like playing with 3d things or some shader code :)",,"{'hashtags': [{'text': 'Microsoft', 'indices': [31, 41]}, {'text': 'AI', 'indices': [120, 123]}, {'text': 'ML', 'indices': [124, 127]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CreativeChris1', 'name': 'Christopher Pope', 'id': 124248602, 'id_str': '124248602', 'indices': [3, 18]}], 'urls': []}",MSFT,Microsoft,Microsoft,419
2019-12-29 23:30:33,1211429326958350336,RT @archonsec: #cybersecurity #infosec #microsoft    VIA @msftsecurity    Mobile threat defense and intelligence are a core part of cyber d…,1131854274223366144,Cyber Security Feed,cybersec_feeds,Internet,,Cyber Security News in 1 place!  Retweets original Cyber Sec tweets. 🤖 made by @AbdirahiimYa,,"{'hashtags': [{'text': 'cybersecurity', 'indices': [15, 29]}, {'text': 'infosec', 'indices': [30, 38]}, {'text': 'microsoft', 'indices': [39, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'archonsec', 'name': 'Archonsec', 'id': 3244504141, 'id_str': '3244504141', 'indices': [3, 13]}, {'screen_name': 'msftsecurity', 'name': 'Microsoft Security', 'id': 208214219, 'id_str': '208214219', 'indices': [57, 70]}], 'urls': []}",MSFT,Microsoft,Microsoft,5392
2019-12-29 23:30:00,1211429188449820674,RT @CSA_DVillamizar: RT archonsec: #cybersecurity #infosec #microsoft    VIA msftsecurity    Mobile threat defense and intelligence are a c…,955709459065659392,yourXss,yourXss,,https://t.co/BUk7subQnm,"YourXss was created to facilitate the exchange between security researchers and site owners vulnerable to Xss Fault
#yourXss #xssed #Xss #cybersecurity #infosec",,"{'hashtags': [{'text': 'cybersecurity', 'indices': [35, 49]}, {'text': 'infosec', 'indices': [50, 58]}, {'text': 'microsoft', 'indices': [59, 69]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CSA_DVillamizar', 'name': 'Daniel Villamizar', 'id': 1325414028, 'id_str': '1325414028', 'indices': [3, 19]}], 'urls': []}",MSFT,Microsoft,Microsoft,1226
2019-12-29 23:30:00,1211429187103399936,"Enjoy this week's Weekly Roundup from the #Microsoft Tech Community! https://t.co/iGDRywUQhl

#weeklyroundup… https://t.co/Rd3fVuZVpx",80400398,IncWorx Consulting,incworx,"Chicago, IL",https://t.co/H1v95ONlqL,"We set the bar when it comes to providing professional consulting & support services for SharePoint, Office 365, Azure & other Microsoft technologies.",,"{'hashtags': [{'text': 'Microsoft', 'indices': [42, 52]}, {'text': 'weeklyroundup', 'indices': [94, 108]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iGDRywUQhl', 'expanded_url': 'http://bit.ly/369koFE', 'display_url': 'bit.ly/369koFE', 'indices': [69, 92]}, {'url': 'https://t.co/Rd3fVuZVpx', 'expanded_url': 'https://twitter.com/i/web/status/1211429187103399936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]}",MSFT,Microsoft,Microsoft,624
2019-12-29 23:28:17,1211428754695901187,"A short episode were I talk about the road to MCSD App builder. #mcsd #microsoft #teched

https://t.co/iR8z1E96Lm",50093268,Joel M,dikatlon,Sweden,https://t.co/IHqvNyxjGn,"Opensource, operating systems, web standards and hacking. Fond of high moral standards. Creator and host of Youtube channel: Chill and Hack with Joel",,"{'hashtags': [{'text': 'mcsd', 'indices': [64, 69]}, {'text': 'microsoft', 'indices': [70, 80]}, {'text': 'teched', 'indices': [81, 88]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iR8z1E96Lm', 'expanded_url': 'https://youtu.be/noWSAvsns60', 'display_url': 'youtu.be/noWSAvsns60', 'indices': [90, 113]}]}",MSFT,Microsoft,Microsoft,34
