Date,ID,Tweet,User id,User name,User screen name,User location,User url,User description,place,Entities,Stock Symbol,Company,Search Keyword,User followers
2019-12-27 20:07:00,1210653325055553536,"#Google pays homage to #IqbalBano with a doodle
#ARYNews

https://t.co/Fw8ndZW05z",1430793200,ARY News,ARYNEWSOFFICIAL,"Karachi,Pakistan",https://t.co/Yi7661wvTN,ARY News is a Pakistani news channel committed to bring you up-to-the minute news & featured stories from around Pakistan & all over the world.,,"{'hashtags': [{'text': 'Google', 'indices': [0, 7]}, {'text': 'IqbalBano', 'indices': [23, 33]}, {'text': 'ARYNews', 'indices': [48, 56]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Fw8ndZW05z', 'expanded_url': 'https://arynews.tv/en/google-tribute-iqbal-bano/', 'display_url': 'arynews.tv/en/google-trib…', 'indices': [58, 81]}]}","GOOG, GOOGL",Google,Google,2256050
2019-12-22 17:29:55,1208801855184130048,"In 2000, @JLo wore a plunging, green @Versace dress to the #GRAMMYs that caused so many #Google searches that the c… https://t.co/fDEmuMYnjD",17243213,Recording Academy / GRAMMYs,RecordingAcad,Santa Monica,https://t.co/oEXNMmpAuB,"Celebrating music through the #GRAMMYs. Fostering a stronger and more inspiring world for creators through @GRAMMYAdvocacy, @MusiCares, and the @GRAMMYMuseum.",,"{'hashtags': [{'text': 'GRAMMYs', 'indices': [59, 67]}, {'text': 'Google', 'indices': [88, 95]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JLo', 'name': 'Jennifer Lopez', 'id': 85603854, 'id_str': '85603854', 'indices': [9, 13]}, {'screen_name': 'Versace', 'name': 'VERSACE', 'id': 72568426, 'id_str': '72568426', 'indices': [37, 45]}], 'urls': [{'url': 'https://t.co/fDEmuMYnjD', 'expanded_url': 'https://twitter.com/i/web/status/1208801855184130048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","GOOG, GOOGL",Google,Google,2937891
2019-12-24 00:40:00,1209272476452163584,"#China’s #Huawei to create alternative to #Google services in #India by year’s end

https://t.co/VvC5lVETks https://t.co/gR5AZjGSmd",64643056,RT,RT_com,,http://t.co/bDDyvy9DmR,"RT, the global news network, broadcasts from Moscow, London, Paris and Washington studios to over 100 countries.",,"{'hashtags': [{'text': 'China', 'indices': [0, 6]}, {'text': 'Huawei', 'indices': [9, 16]}, {'text': 'Google', 'indices': [42, 49]}, {'text': 'India', 'indices': [62, 68]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VvC5lVETks', 'expanded_url': 'https://on.rt.com/a7st', 'display_url': 'on.rt.com/a7st', 'indices': [84, 107]}], 'media': [{'id': 1209141296050429954, 'id_str': '1209141296050429954', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EMe7mjpXYAIpk3S.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EMe7mjpXYAIpk3S.jpg', 'url': 'https://t.co/gR5AZjGSmd', 'display_url': 'pic.twitter.com/gR5AZjGSmd', 'expanded_url': 'https://twitter.com/RT_com/status/1209272476452163584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 396, 'h': 300, 'resize': 'fit'}, 'large': {'w': 396, 'h': 300, 'resize': 'fit'}, 'small': {'w': 396, 'h': 300, 'resize': 'fit'}}}]}","GOOG, GOOGL",Google,Google,3015868
2019-12-27 23:57:27,1210711320674394116,RT @Emolclause: #BREAKING:Now--AFTER ALL THIS TIME--the #FBI has reportedly LAUNCHED an investigation into #GhislaineMaxwell's ties to #Eps…,1179885334362050560,GAResister,ga_resister,,,,,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'FBI', 'indices': [56, 60]}, {'text': 'GhislaineMaxwell', 'indices': [107, 124]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}], 'urls': []}","GOOG, GOOGL",Google,Google,61
2019-12-27 23:56:29,1210711077895323648,"Google's Gene LaNois talks about simplifying your smart home, and how the @googlenest Hub Max can give you complete… https://t.co/E39sDh3sky",1016774532802043904,Residential Tech Today,ResTechToday,"Denver, CO",https://t.co/X1waYBuPoe,"Award winning publication dedicated to Integrators, Dealers & Prosumers. Intelligent home tech & innovative entertainment. #cedia #ces2019 #infocom",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'googlenest', 'name': 'Google Nest', 'id': 168264219, 'id_str': '168264219', 'indices': [74, 85]}], 'urls': [{'url': 'https://t.co/E39sDh3sky', 'expanded_url': 'https://twitter.com/i/web/status/1210711077895323648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","GOOG, GOOGL",Google,Google,684
2019-12-27 23:55:38,1210710862752825346,RT @Fibonacciqueen: Is GOOGL Overdone? Let’s look at some parameters. $GOOGL $SPX $ES #FibonacciQueen #Trading #StockMarketNews #StocksToTr…,1189031161798057984,Fillipino Forex Champion,Official_Forex,"Davao City, Philippines",,"Let me tell you something, there’s no nobility in poverty. I’ve been rich and I’ve been poor. And I choose being rich every f*cking time. Follow me #FilipinoFC",,"{'hashtags': [{'text': 'FibonacciQueen', 'indices': [86, 101]}, {'text': 'Trading', 'indices': [102, 110]}, {'text': 'StockMarketNews', 'indices': [111, 127]}], 'symbols': [{'text': 'GOOGL', 'indices': [70, 76]}, {'text': 'SPX', 'indices': [77, 81]}, {'text': 'ES', 'indices': [82, 85]}], 'user_mentions': [{'screen_name': 'Fibonacciqueen', 'name': 'Carolyn Boroden', 'id': 17124991, 'id_str': '17124991', 'indices': [3, 18]}], 'urls': []}","GOOG, GOOGL",Google,Google,197
2019-12-27 23:55:20,1210710786621857792,"RT @Emolclause: #BREAKING:#GOPHypocrisy on steroids--After RAILING AGAINST eminent domain under #Obama, #Republicans are now SILENT as #Tru…",304643285,sonny foreman,capitalistone,san diego,,,,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'GOPHypocrisy', 'indices': [26, 39]}, {'text': 'Obama', 'indices': [96, 102]}, {'text': 'Republicans', 'indices': [104, 116]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}], 'urls': []}","GOOG, GOOGL",Google,Google,296
2019-12-27 23:54:10,1210710493897404417,Fight4justice/Advocacy on #Google https://t.co/pQoPfvC4H4,2306587148,Mervelee Myers,rattynem,"London, England",https://t.co/vJaCfw9KBz,Not afraid to speak my mind about any subject of interests. However I am careful not to knowingly offend anyone in the process.  Mindful of the power of words.,,"{'hashtags': [{'text': 'Google', 'indices': [26, 33]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pQoPfvC4H4', 'expanded_url': 'https://local.google.com/place?id=15799686407929885860&use=posts&lpsid=7951579677929643114', 'display_url': 'local.google.com/place?id=15799…', 'indices': [34, 57]}]}","GOOG, GOOGL",Google,Google,177
2019-12-27 23:53:46,1210710395507412993,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/jhGQFiwqui,893305069059403776,Leo Ventures,leoventuresllc,"Chicago, IL",https://t.co/CHpmdSvMgh,Full Time Futures Trading,,"{'hashtags': [{'text': 'google', 'indices': [26, 33]}, {'text': 'googl', 'indices': [34, 40]}, {'text': 'goog', 'indices': [41, 46]}, {'text': 'stock', 'indices': [47, 53]}, {'text': 'market', 'indices': [54, 61]}, {'text': 'tech', 'indices': [62, 67]}, {'text': 'technology', 'indices': [68, 79]}, {'text': 'epic', 'indices': [80, 85]}, {'text': 'internet', 'indices': [86, 95]}, {'text': 'monster', 'indices': [96, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jhGQFiwqui', 'expanded_url': 'https://investorplace.com/2019/12/stock-market-today-tesla-preps-for-model-3-deliveries-in-china/', 'display_url': 'investorplace.com/2019/12/stock-…', 'indices': [105, 128]}]}","GOOG, GOOGL",Google,Google,216
2019-12-27 23:52:44,1210710134189518848,RT @1americanguy: @MilitaryTimes Really? Just #Google a Name and It’s obvious by street address or PO Box if they’re Military or #MilitaryC…,3885721520,PirateMike,1americanguy,WestColoradoFarmBoyMoreCowbell,https://t.co/TIsVCgstIx,FormerGunPilot AH64-AH1-CFII-Ski Instructor-John316 UndocumentedComedian-ShiftlessRogue-#Trump2020-#Keto-GymRat-NoPC!-FollowedBy WinstonChurchill & JimiHendrix,,"{'hashtags': [{'text': 'Google', 'indices': [46, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': '1americanguy', 'name': 'PirateMike', 'id': 3885721520, 'id_str': '3885721520', 'indices': [3, 16]}, {'screen_name': 'MilitaryTimes', 'name': 'Military Times', 'id': 27027979, 'id_str': '27027979', 'indices': [18, 32]}], 'urls': []}","GOOG, GOOGL",Google,Google,2600
2019-12-27 23:52:43,1210710130192519169,"RT @Emolclause: #BREAKING:#GOPHypocrisy on steroids--After RAILING AGAINST eminent domain under #Obama, #Republicans are now SILENT as #Tru…",1028984901952069632,❣🇺🇸 Lisa 🇺🇸❣🇸🇪,LisaSpiritedOne,"Michigan, USA",,"GOD ,Honesty, Integrity, Character is of importance .It is your Legacy! 🚫DMS 
🚫 Bernie #NeverTrump #Resist If you're 4 Trump you're not 4 USA #Biden2020",,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'GOPHypocrisy', 'indices': [26, 39]}, {'text': 'Obama', 'indices': [96, 102]}, {'text': 'Republicans', 'indices': [104, 116]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}], 'urls': []}","GOOG, GOOGL",Google,Google,5032
2019-12-27 23:52:37,1210710104833744903,RT @SellBuyToronto: #SellBuyToronto Always #working on behalf of our #clients to make sure they get the best #Realestate opportunities on t…,1113833684438618112,FinanceHub,Finance_Hub,"Toronto, Ontario",https://t.co/vS4v2MlSUw,"📳#Toronto’s New #Twitter Source for #Mortgages 
📲 DM us your questions! A division of #CanadaLend Inc. Brokerage License #11384 #FinanceHub #MortgageBroker",,"{'hashtags': [{'text': 'SellBuyToronto', 'indices': [20, 35]}, {'text': 'working', 'indices': [43, 51]}, {'text': 'clients', 'indices': [69, 77]}, {'text': 'Realestate', 'indices': [109, 120]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SellBuyToronto', 'name': 'SellBuyToronto', 'id': 1104083256490803200, 'id_str': '1104083256490803200', 'indices': [3, 18]}], 'urls': []}","GOOG, GOOGL",Google,Google,132
2019-12-27 23:52:36,1210710098995302400,"RT @Emolclause: #BREAKING:#GOPHypocrisy on steroids--After RAILING AGAINST eminent domain under #Obama, #Republicans are now SILENT as #Tru…",4876447914,PatriciaWickham,MizWickham,"El Paso, TX",https://t.co/N7ju2y2ZZ2,"activist, business consultant, university instructor, author, public speaker, storyteller",,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'GOPHypocrisy', 'indices': [26, 39]}, {'text': 'Obama', 'indices': [96, 102]}, {'text': 'Republicans', 'indices': [104, 116]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}], 'urls': []}","GOOG, GOOGL",Google,Google,862
2019-12-27 23:52:18,1210710024604938240,RT @Emolclause: #BREAKING:Now--AFTER ALL THIS TIME--the #FBI has reportedly LAUNCHED an investigation into #GhislaineMaxwell's ties to #Eps…,231285991,Elkenbill,ElkenBill,,,,,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'FBI', 'indices': [56, 60]}, {'text': 'GhislaineMaxwell', 'indices': [107, 124]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}], 'urls': []}","GOOG, GOOGL",Google,Google,864
2019-12-27 23:52:09,1210709988416638976,"RT @Emolclause: #BREAKING:#GOPHypocrisy on steroids--After RAILING AGAINST eminent domain under #Obama, #Republicans are now SILENT as #Tru…",2924078775,Aggielou,AgathaWilcox3,,,"Truck Driving Grandma.  Lover of democracy and believer in truth, justice and the American way for ALL. no DM'S PLEASE",,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'GOPHypocrisy', 'indices': [26, 39]}, {'text': 'Obama', 'indices': [96, 102]}, {'text': 'Republicans', 'indices': [104, 116]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}], 'urls': []}","GOOG, GOOGL",Google,Google,633
2019-12-21 01:16:15,1208194435772751877,"Yesterday, I partnered with #Microsoft to help bring tech classes to middle school aged kids and their siblings fro… https://t.co/WpETLOGb9q",1317592454,Justin Reid,jreid_viii,"Houston, TX",https://t.co/gtgujlfAyT,Love the life you live. Live the life you love. @stanfordfball | @houstontexans Business inquires contact: tamara@boommediaandimage.com,,"{'hashtags': [{'text': 'Microsoft', 'indices': [28, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WpETLOGb9q', 'expanded_url': 'https://twitter.com/i/web/status/1208194435772751877', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",MSFT,Microsoft,Microsoft,20275
2019-12-20 20:35:25,1208123763545591809,Microsoft Endpoint Manager: Bringing together #SCCM and #Intune capabilities. Presented by @Andersonand filmed at… https://t.co/wNS7HabQ9N,1648629770,Microsoft Mechanics,MSFTMechanics,Online and major MSFT events,https://t.co/WS0yjdPlU1,Microsoft's official video series for IT Pros. Watch and share valuable content/demos on upcoming and current tech from the people who build it at #Microsoft.,,"{'hashtags': [{'text': 'SCCM', 'indices': [46, 51]}, {'text': 'Intune', 'indices': [56, 63]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AndersonAnd', 'name': 'Anderson Andreola', 'id': 53192472, 'id_str': '53192472', 'indices': [91, 103]}], 'urls': [{'url': 'https://t.co/wNS7HabQ9N', 'expanded_url': 'https://twitter.com/i/web/status/1208123763545591809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}",MSFT,Microsoft,Microsoft,129643
2019-12-23 01:45:03,1208926460423086080,20 years of internet giants. So much change even in just the past decade. #tech #internet #amazon #microsoft #google https://t.co/4EPehZs5XV,227755413,"Michael A. Gayed, CFA",leadlagreport,"New York, NY",https://t.co/oHoplhSRCc,Portfolio Manager. Award Winning Author of The Lead-Lag Report. Songwriter for @FortunateFall03. Founder of @HowUdish. Occasionally funny. RT ≠ endorsements.,,"{'hashtags': [{'text': 'tech', 'indices': [74, 79]}, {'text': 'internet', 'indices': [80, 89]}, {'text': 'amazon', 'indices': [90, 97]}, {'text': 'microsoft', 'indices': [98, 108]}, {'text': 'google', 'indices': [109, 116]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208926458434994177, 'id_str': '1208926458434994177', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'url': 'https://t.co/4EPehZs5XV', 'display_url': 'pic.twitter.com/4EPehZs5XV', 'expanded_url': 'https://twitter.com/leadlagreport/status/1208926460423086080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'large': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}}}]}",MSFT,Microsoft,Microsoft,111773
2019-12-27 23:59:50,1210711918786285579,"RT @ThomasMaurer: How to Learn Microsoft Azure in 2020 ☁🎓🎉
https://t.co/oXUbCT2g4p #Azure #Learning #Learn #MSLearn #Microsoft #MicrosoftAz…",1068157381945769984,Cloud Computing,Cloud__Computin,"Eisenstadt, Austria",,#CloudComputing #PrivateCloud #PublicCloud #HybridCloud || Follow for #ExpertInsights,,"{'hashtags': [{'text': 'Azure', 'indices': [83, 89]}, {'text': 'Learning', 'indices': [90, 99]}, {'text': 'Learn', 'indices': [100, 106]}, {'text': 'MSLearn', 'indices': [107, 115]}, {'text': 'Microsoft', 'indices': [116, 126]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ThomasMaurer', 'name': 'Thomas Maurer', 'id': 24032059, 'id_str': '24032059', 'indices': [3, 16]}], 'urls': [{'url': 'https://t.co/oXUbCT2g4p', 'expanded_url': 'https://www.thomasmaurer.ch/2019/12/how-to-learn-microsoft-azure-in-2020/', 'display_url': 'thomasmaurer.ch/2019/12/how-to…', 'indices': [59, 82]}]}",MSFT,Microsoft,Microsoft,874
2019-12-27 23:58:11,1210711507446702080,Love #Microsoft? Then you gotta get this blue cobalt glass Microsoft branded coffee mug! On @eBay!… https://t.co/LV2QCct7LX,48781212,JeniferJS,JeniferJS,Washington DC,,interested in the usual absurdities of life,,"{'hashtags': [{'text': 'Microsoft', 'indices': [5, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'eBay', 'name': 'eBay', 'id': 19709040, 'id_str': '19709040', 'indices': [92, 97]}], 'urls': [{'url': 'https://t.co/LV2QCct7LX', 'expanded_url': 'https://twitter.com/i/web/status/1210711507446702080', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [100, 123]}]}",MSFT,Microsoft,Microsoft,2362
2019-12-27 23:56:28,1210711073332105217,Generate &amp; gather Windows 10 MDM client logs and diagnostics https://t.co/9Qkm7wv9Fb #Microsoft,1039406095976955905,Microsoft IT Pro News,MSITProNews,,https://t.co/JEVsC3qrLP,"Unofficial automated feed on #Microsoft related IT Pro News. No ads.

Sources: @MSTCommunity, @Azure, @Ch9, @mniehaus @TheRegister, @ITNews_au, @zdnet",,"{'hashtags': [{'text': 'Microsoft', 'indices': [89, 99]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9Qkm7wv9Fb', 'expanded_url': 'https://ift.tt/37faxyf', 'display_url': 'ift.tt/37faxyf', 'indices': [65, 88]}]}",MSFT,Microsoft,Microsoft,284
2019-12-27 23:56:24,1210711057490206720,RT @Schuldensuehner: Just to put things into perspective: Combined mkt cap of #Apple and #Microsoft $250bn higher than the entire mkt cap o…,59439818,Bradford Rogers,Bradford_Rogers,London,https://t.co/1vjbxD87h4,,,"{'hashtags': [{'text': 'Apple', 'indices': [78, 84]}, {'text': 'Microsoft', 'indices': [89, 99]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Schuldensuehner', 'name': 'Holger Zschaepitz', 'id': 40129171, 'id_str': '40129171', 'indices': [3, 19]}], 'urls': []}",MSFT,Microsoft,Microsoft,217
2019-12-27 23:55:31,1210710834139123713,"Hey all, hope everyone had an amazing Christmas! If you want to come down to the MS store at South coast plaza and… https://t.co/dy3quFtKfW",291480792,Brandon Homa,Barjingwolf,"Costa Mesa, CA",https://t.co/UJ0NxctnHs,Gaming Expert at the Microsoft Store in South Coast Plaza| Avid Video Game Pin Collector| Cat Dad| Xbox Fanatic| Xbox GT: Barjingwolf,"Place(_api=<tweepy.api.API object at 0x000001FD458941C8>, id='2f97b9acb13ca665', url='https://api.twitter.com/1.1/geo/id/2f97b9acb13ca665.json', place_type='city', name='Costa Mesa', full_name='Costa Mesa, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001FD458941C8>, type='Polygon', coordinates=[[[-117.954201, 33.625179], [-117.85709, 33.625179], [-117.85709, 33.702038], [-117.954201, 33.702038]]]), attributes={})","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dy3quFtKfW', 'expanded_url': 'https://twitter.com/i/web/status/1210710834139123713', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",MSFT,Microsoft,Microsoft,317
2019-12-27 23:53:54,1210710427916787713,RT @Schuldensuehner: Just to put things into perspective: Combined mkt cap of #Apple and #Microsoft $250bn higher than the entire mkt cap o…,3312049707,Chris Brewer,ClasticChris,"London, England",,"Geoscience PhD student. Source-2-Sink. BRG Imperial College. Big fan of seismic, sediments, rugby and all food that isn’t green.",,"{'hashtags': [{'text': 'Apple', 'indices': [78, 84]}, {'text': 'Microsoft', 'indices': [89, 99]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Schuldensuehner', 'name': 'Holger Zschaepitz', 'id': 40129171, 'id_str': '40129171', 'indices': [3, 19]}], 'urls': []}",MSFT,Microsoft,Microsoft,100
2019-12-27 23:52:18,1210710024932118528,RT @Schuldensuehner: Just to put things into perspective: Combined mkt cap of #Apple and #Microsoft $250bn higher than the entire mkt cap o…,561439288,HighHeatRichie,RishardRTK,,,Dogs Gardening Cook Skateboarding Art/Design. Options/Equities Day/Swing/Position.Trader.Options Flow. Sentiment.Tape.Psych.Macro.TA.Not investment advice.,,"{'hashtags': [{'text': 'Apple', 'indices': [78, 84]}, {'text': 'Microsoft', 'indices': [89, 99]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Schuldensuehner', 'name': 'Holger Zschaepitz', 'id': 40129171, 'id_str': '40129171', 'indices': [3, 19]}], 'urls': []}",MSFT,Microsoft,Microsoft,153
2019-12-27 23:48:07,1210708973579571200,A New Year and an opportunity to review your current systems! Continue to protect your #business #security… https://t.co/Ew6G077Cz6,46640291,Mark Pollitt,digicommMark,"Bolton, England",http://t.co/whIMFlSuRz,Founder and MD of @digicomm360 Delivering strategic IT & Telecoms solutions for business. Support Dept - @digicommsupport  Contact - 01204 201 201,,"{'hashtags': [{'text': 'business', 'indices': [87, 96]}, {'text': 'security', 'indices': [97, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ew6G077Cz6', 'expanded_url': 'https://twitter.com/i/web/status/1210708973579571200', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}",MSFT,Microsoft,Microsoft,1590
2019-12-27 23:47:03,1210708703541899266,RT digicommsupport: Please #call our expert team for advice and #upgrade or #replacement options 01204 201201… https://t.co/z65OYB13af,1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'call', 'indices': [27, 32]}, {'text': 'upgrade', 'indices': [64, 72]}, {'text': 'replacement', 'indices': [76, 88]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/z65OYB13af', 'expanded_url': 'https://twitter.com/i/web/status/1210708703541899266', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}",MSFT,Microsoft,Microsoft,719
2019-12-27 23:47:03,1210708703344779264,"Happy birthday to me,
Happy birthday to me!
I really hate Windows 
Cuz it's killed my PC!

#Microsoft Windows Windo… https://t.co/Qtqvuh5F3Z",1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'Microsoft', 'indices': [91, 101]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Qtqvuh5F3Z', 'expanded_url': 'https://twitter.com/i/web/status/1210708703344779264', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",MSFT,Microsoft,Microsoft,719
2019-12-27 23:47:03,1210708703143505920,RT Schuldensuehner: Just to put things into perspective: Combined mkt cap of #Apple and #Microsoft $250bn higher th… https://t.co/83XS899U6j,1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'Apple', 'indices': [77, 83]}, {'text': 'Microsoft', 'indices': [88, 98]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/83XS899U6j', 'expanded_url': 'https://twitter.com/i/web/status/1210708703143505920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",MSFT,Microsoft,Microsoft,719
2019-12-27 23:47:03,1210708702971465728,Azure for AWS Professionals ☁️ https://t.co/KLykVJ8Es9 #aws #azure #microsoft #cloudcomputing Translated using #MicrosoftFlow,1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'aws', 'indices': [55, 59]}, {'text': 'azure', 'indices': [60, 66]}, {'text': 'microsoft', 'indices': [67, 77]}, {'text': 'cloudcomputing', 'indices': [78, 93]}, {'text': 'MicrosoftFlow', 'indices': [111, 125]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KLykVJ8Es9', 'expanded_url': 'https://docs.microsoft.com/en-us/azure/architecture/aws-professional/', 'display_url': 'docs.microsoft.com/en-us/azure/ar…', 'indices': [31, 54]}]}",MSFT,Microsoft,Microsoft,719
2019-12-27 23:37:15,1210706239107276800,See how corporations in the United States get billions in government subsidies. #huawei #boeing #nike #ford #intel https://t.co/lkvm7ZEQI2,620136960,CGTN America,cgtnamerica,"Washington, DC",https://t.co/aQGRpjLFu1,"Watch live: https://t.co/rtNij3XmD3 
Material is distributed by MediaLinks TV, LLC on behalf of CCTV. Info available at the Department of Justice in DC.",,"{'hashtags': [{'text': 'huawei', 'indices': [80, 87]}, {'text': 'boeing', 'indices': [88, 95]}, {'text': 'nike', 'indices': [96, 101]}, {'text': 'ford', 'indices': [102, 107]}, {'text': 'intel', 'indices': [108, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1210705608502120453, 'id_str': '1210705608502120453', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EM1KvpdXUAIBsFN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EM1KvpdXUAIBsFN.jpg', 'url': 'https://t.co/lkvm7ZEQI2', 'display_url': 'pic.twitter.com/lkvm7ZEQI2', 'expanded_url': 'https://twitter.com/cgtnamerica/status/1210706239107276800/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",INTC,Intel,Intel,276747
