Date,ID,Tweet,User id,User name,User screen name,User location,User url,User description,place,Entities,Stock Symbol,Company,Search Keyword,User followers
2019-12-26 23:58:46,1210349264636792835,"The 10 SEO Myths You Should STOP Believing https://t.co/LWmS7wjqtA

#SEO #SEOMyths #SEOmistakes #SEObeliefs… https://t.co/M4B6PsKa0q",20986013,ramaraobobby,ramaraobobby,,https://t.co/sV0VRdmYh5,Loyal & Generous. #Dog 🐶 #Lover. #Tech Enthusiast. Editor-In-Chief of https://t.co/rTxBclZgBP #Technology #Blog. Contact Me: https://t.co/FZWct2BXo5,,"{'hashtags': [{'text': 'SEO', 'indices': [68, 72]}, {'text': 'SEOMyths', 'indices': [73, 82]}, {'text': 'SEOmistakes', 'indices': [83, 95]}, {'text': 'SEObeliefs', 'indices': [96, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LWmS7wjqtA', 'expanded_url': 'http://bit.ly/Seomyths', 'display_url': 'bit.ly/Seomyths', 'indices': [43, 66]}, {'url': 'https://t.co/M4B6PsKa0q', 'expanded_url': 'https://twitter.com/i/web/status/1210349264636792835', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}","GOOG, GOOGL",Google,Google,6049
2019-12-26 23:58:03,1210349086081052672,RT @Emolclause: #BREAKING:Now we find out courtesy of @CREWcrew that #Trump's DC Hotel SPIKED its room rates from $500/day to a WHOPPING $6…,1150913591790493696,Laura Mcdivitt LOVE MY PIGGIES HATE TRUMP,Lynn65334615,"Richmond, IN",,"I'm a Queer 🌈Veteran ,Piggie Lover I like  Cure Garbage, Stevie Nicks. Been kicked off twice so I'm trying again 😂😂😂🌊🌊🌊Resist🌊🌊🌊.LOVE ALL ANIMALS 🐣🐡",,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'Trump', 'indices': [69, 75]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}, {'screen_name': 'CREWcrew', 'name': 'Citizens for Ethics', 'id': 22187085, 'id_str': '22187085', 'indices': [54, 63]}], 'urls': []}","GOOG, GOOGL",Google,Google,1621
2019-12-26 23:57:45,1210349010533281792,RT @Emolclause: #BREAKING:Now we find out courtesy of @CREWcrew that #Trump's DC Hotel SPIKED its room rates from $500/day to a WHOPPING $6…,1950549776,Salgal,Sally61131778,,,"British born Christian Buddhist Pagan, Socialist at ❤️, Retired RN, Master Gardener, Closet Flautist, Bird&Yoga Lover, Fiber Artist, Blessed Mom & Grandma ❤️",,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'Trump', 'indices': [69, 75]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}, {'screen_name': 'CREWcrew', 'name': 'Citizens for Ethics', 'id': 22187085, 'id_str': '22187085', 'indices': [54, 63]}], 'urls': []}","GOOG, GOOGL",Google,Google,120
2019-12-26 23:57:45,1210349006997483520,"Just 🥜 that I had to make my @SpiritAirlines booking on #GoogleFlights, because I couldn’t access the airline site.… https://t.co/JWJtyygom8",14599422,Chyan Phang,Chyan,,https://t.co/MGQD5uM2Vc,Live and breathe China and online travel @Sabre_Corp | shoot street photos at large | consume caffeine at all times,,"{'hashtags': [{'text': 'GoogleFlights', 'indices': [56, 70]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SpiritAirlines', 'name': 'Spirit Airlines', 'id': 21964954, 'id_str': '21964954', 'indices': [29, 44]}], 'urls': [{'url': 'https://t.co/JWJtyygom8', 'expanded_url': 'https://twitter.com/i/web/status/1210349006997483520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","GOOG, GOOGL",Google,Google,2516
2019-12-26 23:57:31,1210348949699276800,RT @Emolclause: #BREAKING:Now we find out courtesy of @CREWcrew that #Trump's DC Hotel SPIKED its room rates from $500/day to a WHOPPING $6…,707588252463730689,"Janice Paul, M.A.",janicepaulma,United States,https://t.co/CytxvvfujW,#Intuitive.   https://t.co/CytxvvfujW,,"{'hashtags': [{'text': 'BREAKING', 'indices': [16, 25]}, {'text': 'Trump', 'indices': [69, 75]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Emolclause', 'name': 'Emoluments Clause', 'id': 802649176299466752, 'id_str': '802649176299466752', 'indices': [3, 14]}, {'screen_name': 'CREWcrew', 'name': 'Citizens for Ethics', 'id': 22187085, 'id_str': '22187085', 'indices': [54, 63]}], 'urls': []}","GOOG, GOOGL",Google,Google,783
2019-12-21 01:16:15,1208194435772751877,"Yesterday, I partnered with #Microsoft to help bring tech classes to middle school aged kids and their siblings fro… https://t.co/WpETLOGb9q",1317592454,Justin Reid,jreid_viii,"Houston, TX",https://t.co/gtgujlfAyT,Love the life you live. Live the life you love. @stanfordfball | @houstontexans Business inquires contact: tamara@boommediaandimage.com,,"{'hashtags': [{'text': 'Microsoft', 'indices': [28, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WpETLOGb9q', 'expanded_url': 'https://twitter.com/i/web/status/1208194435772751877', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",MSFT,Microsoft,Microsoft,20275
2019-12-20 20:35:25,1208123763545591809,Microsoft Endpoint Manager: Bringing together #SCCM and #Intune capabilities. Presented by @Andersonand filmed at… https://t.co/wNS7HabQ9N,1648629770,Microsoft Mechanics,MSFTMechanics,Online and major MSFT events,https://t.co/WS0yjdPlU1,Microsoft's official video series for IT Pros. Watch and share valuable content/demos on upcoming and current tech from the people who build it at #Microsoft.,,"{'hashtags': [{'text': 'SCCM', 'indices': [46, 51]}, {'text': 'Intune', 'indices': [56, 63]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AndersonAnd', 'name': 'Anderson Andreola', 'id': 53192472, 'id_str': '53192472', 'indices': [91, 103]}], 'urls': [{'url': 'https://t.co/wNS7HabQ9N', 'expanded_url': 'https://twitter.com/i/web/status/1208123763545591809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}",MSFT,Microsoft,Microsoft,129642
2019-12-23 01:45:03,1208926460423086080,20 years of internet giants. So much change even in just the past decade. #tech #internet #amazon #microsoft #google https://t.co/4EPehZs5XV,227755413,"Michael A. Gayed, CFA",leadlagreport,"New York, NY",https://t.co/oHoplhSRCc,Portfolio Manager. Award Winning Author of The Lead-Lag Report. Songwriter for @FortunateFall03. Founder of @HowUdish. Occasionally funny. RT ≠ endorsements.,,"{'hashtags': [{'text': 'tech', 'indices': [74, 79]}, {'text': 'internet', 'indices': [80, 89]}, {'text': 'amazon', 'indices': [90, 97]}, {'text': 'microsoft', 'indices': [98, 108]}, {'text': 'google', 'indices': [109, 116]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208926458434994177, 'id_str': '1208926458434994177', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'url': 'https://t.co/4EPehZs5XV', 'display_url': 'pic.twitter.com/4EPehZs5XV', 'expanded_url': 'https://twitter.com/leadlagreport/status/1208926460423086080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'large': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}}}]}",MSFT,Microsoft,Microsoft,111773
2019-12-26 23:49:27,1210346919421251589,On-premises data gateway December 2019 update is now available #microsoft #powerbi #calliopedata https://t.co/UN2h99HtNW,93630205,Philippe Geiger,pgeiger,"Strasbourg, Alsace, France",https://t.co/vYXQJuKKmS,"Technical Director BU Data & Analytics, Data Science Professional
Microsoft Certified Solution Expert, Microsoft Certified Trainer, Microsoft P-Seller",,"{'hashtags': [{'text': 'microsoft', 'indices': [63, 73]}, {'text': 'powerbi', 'indices': [74, 82]}, {'text': 'calliopedata', 'indices': [83, 96]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UN2h99HtNW', 'expanded_url': 'https://lnkd.in/dRhiqm8', 'display_url': 'lnkd.in/dRhiqm8', 'indices': [97, 120]}]}",MSFT,Microsoft,Microsoft,1006
2019-12-26 23:48:26,1210346664919261184,"RT @MSCloud: At @BP_plc, digital transformation isn’t an obstacle, it’s an opportunity. Read how the company is reinventing itself with #Mi…",954158060951556096,meladalklimat,meladalklimat,,,‏‏« ليس العثرات سببا دائما للنهايات ربما أراد الله أن يصرف عنك سوءا لم تعلمه والله يعلم وأنتم لا تعلمون »,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MSCloud', 'name': 'Microsoft Cloud', 'id': 89517005, 'id_str': '89517005', 'indices': [3, 11]}, {'screen_name': 'BP_plc', 'name': 'BP', 'id': 1648024394, 'id_str': '1648024394', 'indices': [16, 23]}], 'urls': []}",MSFT,Microsoft,Microsoft,1837
2019-12-26 23:46:45,1210346242359857154,"Top 5 Blog Posts of 2019: #5 Microsoft EOLs 

https://t.co/lzBRyu5DIo

#legaltech #legalIT #legalnews #Microsoft… https://t.co/UUjJmUmYpX",1325414028,Daniel Villamizar,CSA_DVillamizar,"Envigado, antioquia",https://t.co/pmlmFHkZ6B,"MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",,"{'hashtags': [{'text': 'legaltech', 'indices': [71, 81]}, {'text': 'legalIT', 'indices': [82, 90]}, {'text': 'legalnews', 'indices': [91, 101]}, {'text': 'Microsoft', 'indices': [102, 112]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lzBRyu5DIo', 'expanded_url': 'http://bit.ly/37favql', 'display_url': 'bit.ly/37favql', 'indices': [46, 69]}, {'url': 'https://t.co/UUjJmUmYpX', 'expanded_url': 'https://twitter.com/i/web/status/1210346242359857154', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}",MSFT,Microsoft,Microsoft,719
2019-12-26 23:42:59,1210345291846758401,"Top 5 Blog Posts of 2019: #5 Microsoft EOLs 

https://t.co/6jzYi0JkfC

#legaltech #legalIT #legalnews #Microsoft #EOL #Windows7",479752801,Innovative Computing,ICSGetsIT,"Los Angeles, CA",http://t.co/lA52z5D8WK,"For nearly 30 years, North American law firms have relied on our expertise in #LegalIT/#LegalTech for technology strategy, implementation, management & support.",,"{'hashtags': [{'text': 'legaltech', 'indices': [71, 81]}, {'text': 'legalIT', 'indices': [82, 90]}, {'text': 'legalnews', 'indices': [91, 101]}, {'text': 'Microsoft', 'indices': [102, 112]}, {'text': 'EOL', 'indices': [113, 117]}, {'text': 'Windows7', 'indices': [118, 127]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6jzYi0JkfC', 'expanded_url': 'http://bit.ly/37favql', 'display_url': 'bit.ly/37favql', 'indices': [46, 69]}]}",MSFT,Microsoft,Microsoft,869
2019-12-26 23:40:00,1210344541787701248,"RT @Kevin_Jackson: The #cybersecurity challenge: Threats happening more offen in today's hyper connected world, organization are experienci…",955709459065659392,yourXss,yourXss,,https://t.co/BUk7subQnm,"YourXss was created to facilitate the exchange between security researchers and site owners vulnerable to Xss Fault
#yourXss #xssed #Xss #cybersecurity #infosec",,"{'hashtags': [{'text': 'cybersecurity', 'indices': [23, 37]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kevin_Jackson', 'name': 'Kevin L. Jackson - Educate. Consult. Engage.', 'id': 17899712, 'id_str': '17899712', 'indices': [3, 17]}], 'urls': []}",MSFT,Microsoft,Microsoft,1226
2019-12-26 23:38:37,1210344191768678400,RT @mvollmer1: How Technology is Eating the Brand World. A look at how the world's 100 most valuable brands have evolved from 2001 to 2019…,28985816,Keisuke Oki (沖啓介）,dazro,Tokyo/JAPAN,http://t.co/QghvAIn99C,New Media Artist /Designer /Musician/Coder/Writer. Lives and works in Tokyo.  https://t.co/3Cd46RNzZ6 https://t.co/zhmMvzwY6g,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mvollmer1', 'name': 'Dr. Marcell Vollmer at #Celonis', 'id': 99674560, 'id_str': '99674560', 'indices': [3, 13]}], 'urls': []}",MSFT,Microsoft,Microsoft,1226
2019-12-26 23:38:31,1210344170256125952,"RT @Kevin_Jackson: The #cybersecurity challenge: Threats happening more offen in today's hyper connected world, organization are experienci…",49131799,Kevin Jackson,GovInfoTech,"Washington, DC",http://t.co/nMBGOH6qSf,"Part of GovCloud Network that provides consulting, education and digital publishing services globally.",,"{'hashtags': [{'text': 'cybersecurity', 'indices': [23, 37]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kevin_Jackson', 'name': 'Kevin L. Jackson - Educate. Consult. Engage.', 'id': 17899712, 'id_str': '17899712', 'indices': [3, 17]}], 'urls': []}",MSFT,Microsoft,Microsoft,1614
2019-12-26 23:35:40,1210343450262081543,"RT @alcgroup: What is Microsoft #Azure and why should I use it? by @DigitalColmer 
https://t.co/BaqIQAcX9X  #alctraining #cloud #CloudCompu…",3244504141,Archonsec,archonsec,archonsec.com,https://t.co/NEik9mZgbo,"Microsoft Silver Partner, #Cloud, #PCI, #HIPAA, #SecurityasaService, #BigData, #Azure, #BCDR, #IoT, #Office365, #Compliance, #AI, #ML. Contact us 👇",,"{'hashtags': [{'text': 'Azure', 'indices': [32, 38]}, {'text': 'alctraining', 'indices': [108, 120]}, {'text': 'cloud', 'indices': [121, 127]}], 'symbols': [], 'user_mentions': [{'screen_name': 'alcgroup', 'name': 'ALC Training', 'id': 188638861, 'id_str': '188638861', 'indices': [3, 12]}, {'screen_name': 'DigitalColmer', 'name': 'Paul Colmer 🎸☁️🤖🚀🇦🇺', 'id': 34564752, 'id_str': '34564752', 'indices': [67, 81]}], 'urls': [{'url': 'https://t.co/BaqIQAcX9X', 'expanded_url': 'http://bit.ly/32onwMG', 'display_url': 'bit.ly/32onwMG', 'indices': [83, 106]}]}",MSFT,Microsoft,Microsoft,7636
2019-12-26 23:32:57,1210342766498201603,#Microsoft Looking back: 8 popular pieces from 2019 https://t.co/rgoTYFrX5v,42980514,Nuno Silva | IT-online,n_silva,Portugal,,IT Pro | Windows Insider MVP | Microsoft MVP - Windows Experience (2014-2016) | Microsoft Beta Tester (Windows Internacional Team) | MCC | Windows Phone Expert,,"{'hashtags': [{'text': 'Microsoft', 'indices': [0, 10]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rgoTYFrX5v', 'expanded_url': 'https://news.microsoft.com/on-the-issues/2019/12/18/most-read-2019/', 'display_url': 'news.microsoft.com/on-the-issues/…', 'indices': [52, 75]}]}",MSFT,Microsoft,Microsoft,491
2019-12-26 23:32:30,1210342653176504320,"RT @davorjord: ELON MUSK'S #AI PROJECT TO REPLICATE THE HUMAN BRAIN RECEIVES $1 BILLION FROM #MICROSOFT
&gt;&gt; https://t.co/6VwOkFuxHa

#Artifi…",17683093,Bruno Rives,brunorives,"Paris, San Francisco",,"Scientist - CEO/CAO Founder http:https://t.co/oBk2TGElCy - 
Author: https://t.co/knV9GGTSSn, Aldo Manuzio",,"{'hashtags': [{'text': 'AI', 'indices': [27, 30]}, {'text': 'MICROSOFT', 'indices': [93, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'davorjord', 'name': 'Davor Jordacevic', 'id': 1315363538, 'id_str': '1315363538', 'indices': [3, 13]}], 'urls': [{'url': 'https://t.co/6VwOkFuxHa', 'expanded_url': 'https://bit.ly/371DD4g', 'display_url': 'bit.ly/371DD4g', 'indices': [113, 136]}]}",MSFT,Microsoft,Microsoft,666
2019-12-26 23:30:00,1210342025326989312,RT @archonsec: #cybersecurity #infosec #microsoft    VIA @office365    MS Defender ATP Threat and Vulnerability Management (video) 👇 https:…,955709459065659392,yourXss,yourXss,,https://t.co/BUk7subQnm,"YourXss was created to facilitate the exchange between security researchers and site owners vulnerable to Xss Fault
#yourXss #xssed #Xss #cybersecurity #infosec",,"{'hashtags': [{'text': 'cybersecurity', 'indices': [15, 29]}, {'text': 'infosec', 'indices': [30, 38]}, {'text': 'microsoft', 'indices': [39, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'archonsec', 'name': 'Archonsec', 'id': 3244504141, 'id_str': '3244504141', 'indices': [3, 13]}, {'screen_name': 'Office365', 'name': 'Office 365', 'id': 137365854, 'id_str': '137365854', 'indices': [57, 67]}], 'urls': []}",MSFT,Microsoft,Microsoft,1226
2019-12-26 23:27:52,1210341487755575298,RT @CsharpCorner: How To Add Action To A #Bot Using #Microsoft Power Automate by @anavijai cc @CsharpCorner https://t.co/PQGoOhi2UJ https:/…,2437537724,idriss,idrisss06,kinshasa,,,,"{'hashtags': [{'text': 'Bot', 'indices': [41, 45]}, {'text': 'Microsoft', 'indices': [52, 62]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CsharpCorner', 'name': 'C# Corner', 'id': 241007239, 'id_str': '241007239', 'indices': [3, 16]}, {'screen_name': 'anavijai', 'name': 'Vijai Anand', 'id': 323822485, 'id_str': '323822485', 'indices': [81, 90]}, {'screen_name': 'CsharpCorner', 'name': 'C# Corner', 'id': 241007239, 'id_str': '241007239', 'indices': [94, 107]}], 'urls': [{'url': 'https://t.co/PQGoOhi2UJ', 'expanded_url': 'http://bit.ly/2ZmcOF3', 'display_url': 'bit.ly/2ZmcOF3', 'indices': [108, 131]}]}",MSFT,Microsoft,Microsoft,12
2019-12-20 07:48:44,1207930819559464960,"@TOIIndiaNews Who ever made this image creative in past ..
#ramlila #Intel #Terror https://t.co/Do844h0lOf",3113068595,Niraj Bhatia,bhatia_niraj23,"Mumbai, India",https://t.co/hPGYE7mjFY,"National Core Team - @WithCongress 
| Like/RT ≠ Endorsement | Political Enthusiast
 | Views Here Are Personal | मुंबईकर•ગુજરાતી",,"{'hashtags': [{'text': 'ramlila', 'indices': [59, 67]}, {'text': 'Intel', 'indices': [68, 74]}, {'text': 'Terror', 'indices': [75, 82]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TOIIndiaNews', 'name': 'TOI India', 'id': 29958928, 'id_str': '29958928', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1207930765209669632, 'id_str': '1207930765209669632', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/EMNuoY2WkAA0eXq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMNuoY2WkAA0eXq.jpg', 'url': 'https://t.co/Do844h0lOf', 'display_url': 'pic.twitter.com/Do844h0lOf', 'expanded_url': 'https://twitter.com/bhatia_niraj23/status/1207930819559464960/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 960, 'h': 720, 'resize': 'fit'}}}]}",INTC,Intel,Intel,20076
