Date,ID,Tweet,User id,User name,User screen name,User location,User url,User description,place,Entities,Stock Symbol
2019-12-23 00:01:37,1208900429112889346,"Best commercial of 2019, the decade, and of all time.  #Google #YearInSearch2019 https://t.co/tutUJ25z2i",55695337,Kevin Belbey,KevinBelbey,NYC,https://t.co/PMI1dQjzOM,Agent @TheMontagGroup. GM of @BoeheimsArmy. RTs=Endorsements.,,"{'hashtags': [{'text': 'Google', 'indices': [55, 62]}, {'text': 'YearInSearch2019', 'indices': [63, 80]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208885737304645632, 'id_str': '1208885737304645632', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1208885737304645632/pu/img/X_h-UlcbMby1FY0o.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1208885737304645632/pu/img/X_h-UlcbMby1FY0o.jpg', 'url': 'https://t.co/tutUJ25z2i', 'display_url': 'pic.twitter.com/tutUJ25z2i', 'expanded_url': 'https://twitter.com/giewahyudi/status/1208886274074873856/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1208886274074873856, 'source_status_id_str': '1208886274074873856', 'source_user_id': 75022223, 'source_user_id_str': '75022223'}]}","GOOG, GOOGL"
2019-12-21 01:16:15,1208194435772751877,"Yesterday, I partnered with #Microsoft to help bring tech classes to middle school aged kids and their siblings fro… https://t.co/WpETLOGb9q",1317592454,Justin Reid,jreid_viii,"Houston, TX",https://t.co/gtgujlfAyT,Love the life you live. Live the life you love. @stanfordfball | @houstontexans Business inquires contact: tamara@boommediaandimage.com,,"{'hashtags': [{'text': 'Microsoft', 'indices': [28, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WpETLOGb9q', 'expanded_url': 'https://twitter.com/i/web/status/1208194435772751877', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",MSFT
2019-12-20 20:35:25,1208123763545591809,Microsoft Endpoint Manager: Bringing together #SCCM and #Intune capabilities. Presented by @Andersonand filmed at… https://t.co/wNS7HabQ9N,1648629770,Microsoft Mechanics,MSFTMechanics,Online and major MSFT events,https://t.co/WS0yjdPlU1,Microsoft's official video series for IT Pros. Watch and share valuable content/demos on upcoming and current tech from the people who build it at #Microsoft.,,"{'hashtags': [{'text': 'SCCM', 'indices': [46, 51]}, {'text': 'Intune', 'indices': [56, 63]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AndersonAnd', 'name': 'Anderson Andreola', 'id': 53192472, 'id_str': '53192472', 'indices': [91, 103]}], 'urls': [{'url': 'https://t.co/wNS7HabQ9N', 'expanded_url': 'https://twitter.com/i/web/status/1208123763545591809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}",MSFT
2019-12-23 01:45:03,1208926460423086080,20 years of internet giants. So much change even in just the past decade. #tech #internet #amazon #microsoft #google https://t.co/4EPehZs5XV,227755413,"Michael A. Gayed, CFA",leadlagreport,"New York, NY",https://t.co/oHoplhSRCc,Portfolio Manager. Award Winning Author of The Lead-Lag Report. Songwriter for @FortunateFall03. Founder of @HowUdish. Occasionally funny. RT ≠ endorsements.,,"{'hashtags': [{'text': 'tech', 'indices': [74, 79]}, {'text': 'internet', 'indices': [80, 89]}, {'text': 'amazon', 'indices': [90, 97]}, {'text': 'microsoft', 'indices': [98, 108]}, {'text': 'google', 'indices': [109, 116]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208926458434994177, 'id_str': '1208926458434994177', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMb4NXKWwAEbF0S.jpg', 'url': 'https://t.co/4EPehZs5XV', 'display_url': 'pic.twitter.com/4EPehZs5XV', 'expanded_url': 'https://twitter.com/leadlagreport/status/1208926460423086080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'large': {'w': 1070, 'h': 1075, 'resize': 'fit'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}}}]}",MSFT
2019-12-27 23:37:15,1210706239107276800,See how corporations in the United States get billions in government subsidies. #huawei #boeing #nike #ford #intel https://t.co/lkvm7ZEQI2,620136960,CGTN America,cgtnamerica,"Washington, DC",https://t.co/aQGRpjLFu1,"Watch live: https://t.co/rtNij3XmD3 
Material is distributed by MediaLinks TV, LLC on behalf of CCTV. Info available at the Department of Justice in DC.",,"{'hashtags': [{'text': 'huawei', 'indices': [80, 87]}, {'text': 'boeing', 'indices': [88, 95]}, {'text': 'nike', 'indices': [96, 101]}, {'text': 'ford', 'indices': [102, 107]}, {'text': 'intel', 'indices': [108, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1210705608502120453, 'id_str': '1210705608502120453', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EM1KvpdXUAIBsFN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EM1KvpdXUAIBsFN.jpg', 'url': 'https://t.co/lkvm7ZEQI2', 'display_url': 'pic.twitter.com/lkvm7ZEQI2', 'expanded_url': 'https://twitter.com/cgtnamerica/status/1210706239107276800/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",INTC
2019-12-28 13:44:44,1210919514092834818,"Apple's May 2019 in review: New #MacBookPro, new #iPodtouch, and controversy from #Adobe https://t.co/lt2QxdzZAd https://t.co/FDBAfyromq",20542450,AppleInsider,appleinsider,"Cupertino, California",https://t.co/XLxbjgPbDq,"In-depth Apple news, analysis & reviews since 1997. Facebook: https://t.co/MTXnzSOBUj YouTube: https://t.co/R2aAX6Ml8d",,"{'hashtags': [{'text': 'MacBookPro', 'indices': [32, 43]}, {'text': 'iPodtouch', 'indices': [49, 59]}, {'text': 'Adobe', 'indices': [82, 88]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lt2QxdzZAd', 'expanded_url': 'https://appleinsider.com/articles/19/12/28/may-2019-in-review-new-macbook-pro-new-ipod-touch-and-controversy-from-adobe', 'display_url': 'appleinsider.com/articles/19/12…', 'indices': [89, 112]}], 'media': [{'id': 1210919511928528897, 'id_str': '1210919511928528897', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/EM4M4WAW4AEhBxN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EM4M4WAW4AEhBxN.jpg', 'url': 'https://t.co/FDBAfyromq', 'display_url': 'pic.twitter.com/FDBAfyromq', 'expanded_url': 'https://twitter.com/appleinsider/status/1210919514092834818/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 660, 'h': 368, 'resize': 'fit'}, 'large': {'w': 660, 'h': 368, 'resize': 'fit'}, 'medium': {'w': 660, 'h': 368, 'resize': 'fit'}}}]}",ADBE
2019-12-27 12:36:48,1210540028818067457,"And this is #Apple's 2020 #iPadPro duo! 
360° videos + gorgeous official looking 5K renders + dimensions, on behalf… https://t.co/JznzKhvkfh",3059500674,Steve H.McFly,OnLeaks,France,https://t.co/XGTdgxAMkG,Professional Time Traveler 🕒 @Slashleaks co-owner💧Hit LIKES TAB to browse MY LEAKS 📂 NOTABLE FOLLOWERS listed in FOLLOWING LIST🎖BUSINESS onleaks@gmail.com💵,,"{'hashtags': [{'text': 'Apple', 'indices': [12, 18]}, {'text': 'iPadPro', 'indices': [26, 34]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JznzKhvkfh', 'expanded_url': 'https://twitter.com/i/web/status/1210540028818067457', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AAPL
2019-12-27 17:26:32,1210612943521492994,"Last #Pivotpodcast of the decade — review of tech, politics, social topics

Winner for the decade: #Apple
Loser:… https://t.co/d8GRxABQPg",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Pivotpodcast', 'indices': [5, 18]}, {'text': 'Apple', 'indices': [99, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/d8GRxABQPg', 'expanded_url': 'https://twitter.com/i/web/status/1210612943521492994', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}",AAPL
2019-12-28 14:20:00,1210928387688206336,"Your technology is mine! Doctor sues #Apple over Apple Watch heart rate monitoring method
 
https://t.co/kBfdm3z12n https://t.co/O65LRVQyEJ",64643056,RT,RT_com,,http://t.co/bDDyvy9DmR,"RT, the global news network, broadcasts from Moscow, London, Paris and Washington studios to over 100 countries.",,"{'hashtags': [{'text': 'Apple', 'indices': [37, 43]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kBfdm3z12n', 'expanded_url': 'https://on.rt.com/a81z', 'display_url': 'on.rt.com/a81z', 'indices': [92, 115]}], 'media': [{'id': 1210884204457791494, 'id_str': '1210884204457791494', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EM3sxLbWkAYTq8n.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EM3sxLbWkAYTq8n.jpg', 'url': 'https://t.co/O65LRVQyEJ', 'display_url': 'pic.twitter.com/O65LRVQyEJ', 'expanded_url': 'https://twitter.com/RT_com/status/1210928387688206336/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 478, 'h': 314, 'resize': 'fit'}, 'medium': {'w': 478, 'h': 314, 'resize': 'fit'}, 'large': {'w': 478, 'h': 314, 'resize': 'fit'}}}]}",AAPL
2019-12-28 22:20:00,1211049183517396993,"Could #Apple have stolen its Apple Watch heart rate monitoring method? 

https://t.co/kBfdm3hpDN",64643056,RT,RT_com,,http://t.co/bDDyvy9DmR,"RT, the global news network, broadcasts from Moscow, London, Paris and Washington studios to over 100 countries.",,"{'hashtags': [{'text': 'Apple', 'indices': [6, 12]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kBfdm3hpDN', 'expanded_url': 'https://on.rt.com/a81z', 'display_url': 'on.rt.com/a81z', 'indices': [73, 96]}]}",AAPL
2019-12-28 23:48:34,1211071473391026176,"Watch the fun 'Group slofie on iPhone 11' ads by Apple 😂
 https://t.co/fGPc5YilWr #Apple @TBWA #slofie https://t.co/ACMd4rc3ky",29186233,Ads of the World™,adsoftheworld,"New York, USA",http://t.co/iy0akoCiQI,Part of The Clio Network. Visit @ClioAwards for more from the world of creative #advertising.,,"{'hashtags': [{'text': 'Apple', 'indices': [82, 88]}, {'text': 'slofie', 'indices': [95, 102]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TBWA', 'name': 'TBWA Worldwide', 'id': 9210592, 'id_str': '9210592', 'indices': [89, 94]}], 'urls': [{'url': 'https://t.co/fGPc5YilWr', 'expanded_url': 'https://www.adsoftheworld.com/media/film/apple_group_slofie_on_iphone_11', 'display_url': 'adsoftheworld.com/media/film/app…', 'indices': [58, 81]}], 'media': [{'id': 1211071466734645249, 'id_str': '1211071466734645249', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/EM6XFRxUcAEfInh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EM6XFRxUcAEfInh.jpg', 'url': 'https://t.co/ACMd4rc3ky', 'display_url': 'pic.twitter.com/ACMd4rc3ky', 'expanded_url': 'https://twitter.com/adsoftheworld/status/1211071473391026176/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 381, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 672, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1148, 'resize': 'fit'}}}]}",AAPL
2019-12-21 16:51:25,1208429777360539648,22-year-old hacker—member of the 'Turkish Crime Family' group who in 2017 threatened #Apple to wipe out 319 million… https://t.co/AWrnZpvzr8,209811713,The Hacker News,TheHackersNews,The Internet,https://t.co/tbidM8WUBF,"Most trusted, widely-read independent #cybersecurity news source for everyone; supported by hackers and IT professionals — Send TIPs to admin@thehackernews.com",,"{'hashtags': [{'text': 'Apple', 'indices': [85, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AWrnZpvzr8', 'expanded_url': 'https://twitter.com/i/web/status/1208429777360539648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AAPL
2019-12-23 14:43:05,1209122259295703040,"Starting #ChristmasEve, #Apple will be giving away a series of surprises for customers of the #AppStore, in what ap… https://t.co/PjiQFcWaQj",20542450,AppleInsider,appleinsider,"Cupertino, California",https://t.co/XLxbjgPbDq,"In-depth Apple news, analysis & reviews since 1997. Facebook: https://t.co/MTXnzSOBUj YouTube: https://t.co/R2aAX6Ml8d",,"{'hashtags': [{'text': 'ChristmasEve', 'indices': [9, 22]}, {'text': 'Apple', 'indices': [24, 30]}, {'text': 'AppStore', 'indices': [94, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PjiQFcWaQj', 'expanded_url': 'https://twitter.com/i/web/status/1209122259295703040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AAPL
2019-12-21 07:00:00,1208280943871627266,"This #Apple Mac Pro Display XDR costs $59,597! https://t.co/hkKx5Y9dPz",14763734,Digital Trends,DigitalTrends,"Portland, OR, and New York, NY",https://t.co/wxxwesnWkd,Tech for the way we live. | Facebook &  Instagram: @DigitalTrends,,"{'hashtags': [{'text': 'Apple', 'indices': [5, 11]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1204483311957098496, 'id_str': '1204483311957098496', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1204483311957098496/img/k3YSJq9avW3J9FI4.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1204483311957098496/img/k3YSJq9avW3J9FI4.jpg', 'url': 'https://t.co/hkKx5Y9dPz', 'display_url': 'pic.twitter.com/hkKx5Y9dPz', 'expanded_url': 'https://twitter.com/DigitalTrends/status/1208280943871627266/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",AAPL
2019-12-28 16:39:02,1210963378937708545,"Pak drama have made a huge come back recently, as culture minister I strived to bring big content companies to inve… https://t.co/uYOguxctSL",113286385,Ch Fawad Hussain,fawadchaudhry,PAKISTAN,https://t.co/P4fWqhRgBC,Federal Minister for Science & Technology Government of Pakistan,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uYOguxctSL', 'expanded_url': 'https://twitter.com/i/web/status/1210963378937708545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-27 20:13:16,1210654901728161792,"A huge endorsement for @BernieSanders from the #amazon slayer, trust buster @ZephyrTeachout! 

#FlashbackFriday to… https://t.co/YPLfCEMwJi",22524908,Ron T. Kim,rontkim,inclu$ive,https://t.co/SA10mEFtca,@MaketheRoadAct @NYWFP endorsed antimonopolist lawmaker focused on capturing unvalued work for a #CaringSociety (personal account) #Bernie2020 he/him,,"{'hashtags': [{'text': 'amazon', 'indices': [47, 54]}, {'text': 'FlashbackFriday', 'indices': [95, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [23, 37]}, {'screen_name': 'ZephyrTeachout', 'name': 'Zephyr Teachout', 'id': 15467700, 'id_str': '15467700', 'indices': [76, 91]}], 'urls': [{'url': 'https://t.co/YPLfCEMwJi', 'expanded_url': 'https://twitter.com/i/web/status/1210654901728161792', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",AMZN
2019-12-28 16:55:08,1210967429985316864,This browser extension shows you which #Amazon books are available free at your local library https://t.co/viC4lgDPFt,572079091,EveryLibrary,EveryLibrary,Everywhere USA,https://t.co/70DtWOLpwO,Any library initiative anywhere matters to every library everywhere. America's Library PAC. Donate at https://t.co/7dJfcKWKHl,,"{'hashtags': [{'text': 'Amazon', 'indices': [39, 46]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/viC4lgDPFt', 'expanded_url': 'http://ow.ly/I3iV30q1HgD', 'display_url': 'ow.ly/I3iV30q1HgD', 'indices': [94, 117]}]}",AMZN
2019-12-27 22:02:01,1210682272694833154,Adventures of Kijimi is December's Star Wars Smuggler's Bounty Box! Now available for order on @amazon! ➡️… https://t.co/qRZoa4tei6,1378000488,Funko,OriginalFunko,"Everett, WA",https://t.co/0W4J4q9HcX,Funko is a pop culture collectibles company. Everyone is a fan of something! https://t.co/xHZ8KZKYpm https://t.co/UNIpDXd0EQ,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [95, 102]}], 'urls': [{'url': 'https://t.co/qRZoa4tei6', 'expanded_url': 'https://twitter.com/i/web/status/1210682272694833154', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}",AMZN
